Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
human_GO_bp_2025.gmt,Positive Regulation of Exosomal Secretion (GO:1903543),3/11,0.035280674811178005,0.5319240202300684,5.5939095895592965,18.708382666059556,PDCD6IP;IFNG;RAB7A
human_GO_bp_2025.gmt,Positive Regulation of Focal Adhesion Assembly (GO:0051894),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,RNASE1
human_GO_bp_2025.gmt,Positive Regulation of Focal Adhesion Disassembly (GO:0120183),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,IQSEC1
human_GO_bp_2025.gmt,Positive Regulation of G1/S Transition of Mitotic Cell Cycle (GO:1900087),1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,RRM1
human_GO_bp_2025.gmt,Positive Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010971),2/12,0.19801100512773262,0.6611611074111686,3.2266361089890503,5.225319923868167,RRM1;CCNB1
human_GO_bp_2025.gmt,Positive Regulation of GTPase Activity (GO:0043547),1/45,0.9600384606425346,0.9795290905046162,0.45338337750170876,0.018489850140779217,ECT2
human_GO_bp_2025.gmt,Positive Regulation of Gene Expression (GO:0010628),9/158,0.7692060662295489,0.8719744880334968,0.855065201050189,0.22436601246592167,GJA1;CCL3;IFNG;LGALS9;CSDE1;RPS7;RPL26;RHOXF1;PLCG2
human_GO_bp_2025.gmt,"Positive Regulation of Gene Expression, Epigenetic (GO:0141137)",1/16,0.6809154831081293,0.8157667157041159,1.3076393431335422,0.5025481439464183,KDM1B
human_GO_bp_2025.gmt,Positive Regulation of Gliogenesis (GO:0014015),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,PRKCI
human_GO_bp_2025.gmt,Positive Regulation of Gluconeogenesis (GO:0045722),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,PTPN2
human_GO_bp_2025.gmt,Positive Regulation of Glucose Metabolic Process (GO:0010907),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,PTPN2
human_GO_bp_2025.gmt,Positive Regulation of Glycolytic Process (GO:0045821),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Granulocyte Chemotaxis (GO:0071624),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,RNASE1
human_GO_bp_2025.gmt,Positive Regulation of Growth (GO:0045927),1/32,0.8984687566970927,0.9417105685167388,0.6418153173756163,0.06871489545561738,S100A8
human_GO_bp_2025.gmt,Positive Regulation of Homotypic Cell-Cell Adhesion (GO:0034112),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,F11R
human_GO_bp_2025.gmt,Positive Regulation of Hydrolase Activity (GO:0051345),1/41,0.9467486862286694,0.9725510613250482,0.498478200719396,0.027277524641520418,ECT2
human_GO_bp_2025.gmt,Positive Regulation of Immune Effector Process (GO:0002699),2/10,0.14751727516907936,0.6588977933440335,3.9871028625353886,7.630557290553867,IFNG;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Immune Response (GO:0050778),4/23,0.06920331895329693,0.6109842574255044,3.136329835577956,8.37621633925756,GBP5;FPR2;IFNG;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Immune System Process (GO:0002684),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Inflammasome-Mediated Signaling Pathway (GO:0141087),3/11,0.035280674811178005,0.5319240202300684,5.5939095895592965,18.708382666059556,GBP5;USP50;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Inflammatory Response (GO:0050729),9/34,0.0003563104175562488,0.05372064757001905,5.11334653296715,40.59847964074024,LILRA5;CASP1;CCL3;GBP5;IFNG;NUPR1;S100A8;GBP1;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Innate Immune Response (GO:0045089),2/17,0.3286927389544668,0.7014344967109387,2.1840607210626186,2.430055605212287,GBP5;FPR2
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-1 Beta Production (GO:0032731),7/21,0.0003481355002026333,0.05372064757001905,7.08089468779124,56.38458932809556,LILRA5;CASP1;CCL3;GBP5;IFNG;LGALS9;USP50
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-1 Production (GO:0032732),7/22,0.00048067911911157425,0.06280873823057903,6.6230165649520485,50.601903814268844,LILRA5;CASP1;CCL3;GBP5;IFNG;LGALS9;USP50
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-10 Production (GO:0032733),3/12,0.044697425853014776,0.6000476347391024,5.004287245444802,15.552520901174407,LILRA5;PLCG2;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-12 Production (GO:0032735),3/6,0.00553815119730964,0.29337233369532145,13.595927116827438,70.64572283223943,IFNG;PLCG2;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-13 Production (GO:0032736),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-18 Production (GO:0032741),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,GBP5
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-2 Production (GO:0032743),1/11,0.543894738997155,0.7549813657467591,1.9318493672815977,1.1764953863382994,PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-23 Production (GO:0032747),2/2,0.004728007726729372,0.2808150043754415,67.8663101604278,363.3732837889178,IFNG;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-4 Production (GO:0032753),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-6 Production (GO:0032755),4/19,0.03755917251972661,0.5535035950275501,3.9481999930702334,12.957351409792262,LILRA5;IFNG;PLCG2;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Interleukin-8 Production (GO:0032757),1/13,0.604619241524603,0.781697700124157,1.6222411953041622,0.8162409942227296,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Intracellular Protein Transport (GO:0090316),3/29,0.32205325832356896,0.7014344967109387,1.7891767275374628,2.027205844712142,IPO5;IFNG;ECT2
human_GO_bp_2025.gmt,Positive Regulation of Intracellular Signal Transduction (GO:1902533),18/215,0.2246148618245003,0.6725999495517755,1.2756045250010513,1.9049470658973777,LILRA5;CASP1;APOL3;GJA1;CCL3;CCL4;PPIA;TRIM38;BMPER;BIRC2;LGALS9;NUPR1;XIAP;S100A8;TRIM8;TRIM5;ECT2;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001244),3/15,0.07940294078463345,0.6275393707172644,3.8014576634512327,9.629928102559314,S100A8;NUPR1;RPS7
human_GO_bp_2025.gmt,Positive Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902255),2/3,0.013535761404385824,0.351165908645752,22.618538324420676,97.3144539878744,RPL26;RPS7
human_GO_bp_2025.gmt,Positive Regulation of Ion Transmembrane Transporter Activity (GO:0032414),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,IFNG
human_GO_bp_2025.gmt,Positive Regulation of JNK Cascade (GO:0046330),1/26,0.8439614725352593,0.9128943080403468,0.7935840291292611,0.1346302878550709,XIAP
human_GO_bp_2025.gmt,Positive Regulation of Keratinocyte Migration (GO:0051549),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,IQSEC1
human_GO_bp_2025.gmt,Positive Regulation of Lamellipodium Assembly (GO:0010592),3/13,0.05522336550624813,0.6109842574255044,4.526973919256878,13.111787498938703,RNASE1;NCKAP1;BRK1
human_GO_bp_2025.gmt,Positive Regulation of Lamellipodium Organization (GO:1902745),3/18,0.1225514889554573,0.6579351544822044,3.0642395325519485,6.432525227629285,RNASE1;NCKAP1;BRK1
human_GO_bp_2025.gmt,Positive Regulation of Leukocyte Apoptotic Process (GO:2000108),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Leukocyte Chemotaxis (GO:0002690),4/21,0.05206660635689725,0.6109842574255044,3.4958723338959645,10.331112001127561,FPR2;VEGFC;CXCL17;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Leukocyte Differentiation (GO:1902107),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Leukocyte Proliferation (GO:0070665),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,CSF2RB
human_GO_bp_2025.gmt,Positive Regulation of Lymphocyte Chemotaxis (GO:0140131),2/8,0.10041356630714114,0.6579351544822044,5.215549156725627,11.987720466033037,CCL3;CCL4
human_GO_bp_2025.gmt,Positive Regulation of Lymphocyte Migration (GO:2000403),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of MAPK Cascade (GO:0043410),10/117,0.2844880954825986,0.6915159365043801,1.3260976288685882,1.6669894172606536,LILRA5;CCL3;PPIA;BMPER;LGALS9;XIAP;CXCL17;TRIM5;PLCG2;FPR2
human_GO_bp_2025.gmt,Positive Regulation of MHC Class II Biosynthetic Process (GO:0045348),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Macroautophagy (GO:0016239),1/35,0.9181121553328068,0.9526203411605618,0.5857268804231822,0.050041999075512246,BNIP3
human_GO_bp_2025.gmt,Positive Regulation of Macromolecule Biosynthetic Process (GO:0010557),7/112,0.6596272884267544,0.8090547467562195,0.9592160881260408,0.39911093495697586,GJA1;CCL3;IFNG;LGALS9;RPS7;RHOXF1;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Macrophage Chemotaxis (GO:0010759),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,CXCL17
human_GO_bp_2025.gmt,Positive Regulation of Macrophage Cytokine Production (GO:0060907),1/1,0.06882888171411798,0.6109842574255044,40.63287086446105,108.73891905550649,PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Macrophage Migration (GO:1905523),2/6,0.05891700215298481,0.6109842574255044,7.5359477124183005,21.338982226404713,CXCL17;CCL3
human_GO_bp_2025.gmt,Positive Regulation of Meiotic Nuclear Division (GO:0045836),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,PRDM9
human_GO_bp_2025.gmt,Positive Regulation of Membrane Invagination (GO:1905155),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Metabolic Process (GO:0009893),8/48,0.015597702143229484,0.3821437025091224,2.8675548065219427,11.930839355195808,TRPV2;LCN2;GJA1;GRB2;IFNG;GNAS;CCNB1;CHCHD2
human_GO_bp_2025.gmt,Positive Regulation of Microtubule Polymerization (GO:0031116),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,RNASE1
human_GO_bp_2025.gmt,Positive Regulation of Microtubule Polymerization or Depolymerization (GO:0031112),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,RNASE1
human_GO_bp_2025.gmt,Positive Regulation of Mitochondrial Fission (GO:0090141),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,BNIP3
human_GO_bp_2025.gmt,Positive Regulation of Mitochondrial Membrane Permeability (GO:0035794),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,SIVA1
human_GO_bp_2025.gmt,Positive Regulation of Mitotic Cell Cycle (GO:0045931),2/10,0.14751727516907936,0.6588977933440335,3.9871028625353886,7.630557290553867,ASNS;CCNB1
human_GO_bp_2025.gmt,Positive Regulation of Mitotic Cell Cycle Phase Transition (GO:1901992),2/35,0.7051207165414939,0.8307869717971058,1.0076622236411525,0.352063337365256,RRM1;CCNB1
human_GO_bp_2025.gmt,Positive Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267),1/8,0.434927768409778,0.7199817787864567,2.7058697972251866,2.2528403887996764,NDC80
human_GO_bp_2025.gmt,Positive Regulation of Mitotic Cytokinesis (GO:1903490),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,ECT2
human_GO_bp_2025.gmt,Positive Regulation of Mitotic Cytokinetic Process (GO:1903438),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,ECT2
human_GO_bp_2025.gmt,Positive Regulation of Monoatomic Ion Transport (GO:0043270),3/16,0.09293655139845053,0.6579351544822044,3.5193124528601483,8.361317180347134,LILRA5;CCL3;CCL4
human_GO_bp_2025.gmt,Positive Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071639),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Monocyte Chemotaxis (GO:0090026),2/9,0.12341571831772508,0.6579351544822044,4.519429590017825,9.455536119984815,CXCL17;FPR2
human_GO_bp_2025.gmt,Positive Regulation of Mononuclear Cell Migration (GO:0071677),3/14,0.0668107491816706,0.6109842574255044,4.132671606319027,11.182560126664928,FPR2;CXCL17;LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Monooxygenase Activity (GO:0032770),3/7,0.009199714563393703,0.351165908645752,10.572942717637252,49.57211759466882,DHFR;IFNG;VDAC2
human_GO_bp_2025.gmt,Positive Regulation of Morphogenesis of an Epithelium (GO:1905332),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,GJA1
human_GO_bp_2025.gmt,Positive Regulation of Multicellular Organismal Process (GO:0051240),7/129,0.7942373098393413,0.8834603934059425,0.823849972421401,0.18979277610273318,LILRA5;TRPV2;LCN2;GJA1;IFNG;GNAS;SERPINB3
human_GO_bp_2025.gmt,Positive Regulation of Muscle Cell Apoptotic Process (GO:0010661),1/2,0.1329297557015066,0.6579351544822044,13.542155816435432,27.32718265313555,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Myelination (GO:0031643),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,RNF10
human_GO_bp_2025.gmt,Positive Regulation of Myeloid Leukocyte Differentiation (GO:0002763),1/11,0.543894738997155,0.7549813657467591,1.9318493672815977,1.1764953863382994,IFNG
human_GO_bp_2025.gmt,Positive Regulation of NF-kappaB Transcription Factor Activity (GO:0051092),7/37,0.011828906963963302,0.351165908645752,3.3578201151971645,14.899349637313279,PRKCI;PPIA;TRIM38;LGALS9;S100A8;TRIM8;TRIM5
human_GO_bp_2025.gmt,Positive Regulation of NLRP3 Inflammasome Complex Assembly (GO:1900227),3/11,0.035280674811178005,0.5319240202300684,5.5939095895592965,18.708382666059556,GBP5;USP50;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Nervous System Development (GO:0051962),1/17,0.7029294046177333,0.8307869717971058,1.2281944309692443,0.4329370782980135,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Nervous System Process (GO:0031646),1/9,0.4738667746712847,0.7267440362720797,2.3871555025425324,1.7827971069314716,RNF10
human_GO_bp_2025.gmt,Positive Regulation of Neurogenesis (GO:0050769),1/20,0.7602861881495797,0.8628609894459619,1.0387488711928412,0.2846798825555806,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Neuroinflammatory Response (GO:0150078),2/4,0.025841529132557717,0.44429295701590465,13.56898395721925,49.60511738419774,NUPR1;PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Neuron Apoptotic Process (GO:0043525),3/15,0.07940294078463345,0.6275393707172644,3.8014576634512327,9.629928102559314,NUPR1;CASP2;CCL3
human_GO_bp_2025.gmt,Positive Regulation of Neuron Differentiation (GO:0045666),1/15,0.6572739920461566,0.8066731524173242,1.3980421742170537,0.5866944272638178,ECT2
human_GO_bp_2025.gmt,Positive Regulation of Neuron Projection Development (GO:0010976),2/43,0.8062675157379131,0.8891519390841401,0.8123832227304941,0.17493834822596876,PRKCI;SNX3
human_GO_bp_2025.gmt,Positive Regulation of Neutrophil Chemotaxis (GO:0090023),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,RNASE1
human_GO_bp_2025.gmt,Positive Regulation of Neutrophil Migration (GO:1902624),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,RNASE1
human_GO_bp_2025.gmt,Positive Regulation of Nitric Oxide Biosynthetic Process (GO:0045429),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Nitric Oxide Metabolic Process (GO:1904407),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Non-Canonical NF-kappaB Signal Transduction (GO:1901224),1/17,0.7029294046177333,0.8307869717971058,1.2281944309692443,0.4329370782980135,LGALS9
human_GO_bp_2025.gmt,Positive Regulation of Notch Signaling Pathway (GO:0045747),1/12,0.575338714803466,0.772372521243009,1.763584056424296,0.9749028158966704,PRKCI
human_GO_bp_2025.gmt,Positive Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213),1/7,0.39311349314694843,0.7187522822462863,3.1226500287332732,2.9154838148419593,EIF4ENIF1
human_GO_bp_2025.gmt,Positive Regulation of Nucleocytoplasmic Transport (GO:0046824),4/21,0.05206660635689725,0.6109842574255044,3.4958723338959645,10.331112001127561,IPO5;KHDRBS1;IFNG;ECT2
human_GO_bp_2025.gmt,Positive Regulation of Organelle Assembly (GO:1902117),1/38,0.9339616326679051,0.9634551579100495,0.5386125933831377,0.03679796935074677,PDCD6IP
human_GO_bp_2025.gmt,Positive Regulation of Organelle Organization (GO:0010638),4/35,0.21819845676236843,0.6725999495517755,1.9378548411845942,2.950093856571673,KATNBL1;LMAN1;SIVA1;BNIP3
human_GO_bp_2025.gmt,Positive Regulation of Osteoclast Differentiation (GO:0045672),1/6,0.3482121251529303,0.7014344967109387,3.6909867080624816,3.8937821774217376,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Oxidoreductase Activity (GO:0051353),1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,VDAC2
human_GO_bp_2025.gmt,Positive Regulation of Peptidase Activity (GO:0010952),1/4,0.2482218274225701,0.6725999495517755,5.801951516999543,8.084627616903795,SERPINB3
human_GO_bp_2025.gmt,Positive Regulation of Peptidyl-Serine Phosphorylation (GO:0033138),1/17,0.7029294046177333,0.8307869717971058,1.2281944309692443,0.4329370782980135,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Peptidyl-Tyrosine Phosphorylation (GO:0050731),2/19,0.37986896542989435,0.7187522822462863,1.933842627960275,1.8718221938477368,LILRA5;IFNG
human_GO_bp_2025.gmt,Positive Regulation of Phagocytosis (GO:0050766),5/23,0.018071752883950094,0.41345571935204245,4.049835626800105,16.253631257977144,FCGR2A;SFTPD;IFNG;PLCG2;FPR2
human_GO_bp_2025.gmt,"Positive Regulation of Phagocytosis, Engulfment (GO:0060100)",1/5,0.29999627131960604,0.6915159365043801,4.511917467093561,5.432282004419637,PLCG2
human_GO_bp_2025.gmt,Positive Regulation of Phosphatase Activity (GO:0010922),1/3,0.19262675285006695,0.6588977933440335,8.12401280683031,13.380256287293214,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Phosphate Metabolic Process (GO:0045937),1/10,0.5101278301715297,0.737352910867403,2.135538954108858,1.437418322826163,IFNG
human_GO_bp_2025.gmt,Positive Regulation of Phosphorylation (GO:0042327),2/28,0.5837251994389475,0.7772427927312073,1.2752497225305217,0.6864987505186478,RNASE1;PPIA
human_GO_bp_2025.gmt,Positive Regulation of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),3/43,0.5761557908504131,0.7729400068903557,1.1681023646011142,0.6440649931537723,RNASE1;NCKAP1;BRK1
